"pair","carrier","dist","pass","port1","port2","carrier_name","Hubs","city1","city2","nsmiles","passengers_sum","fare","ppm","income"
"LGA-PDX","WN",2445,55,"LGA","PDX","Southwest",0,"New York City, NY","Portland, OR",2482,3006,288.428261401116,0.117966569080211,867015.353771755
"ORD-RDU","WN",646,55,"ORD","RDU","Southwest",0,"Chicago, IL","Raleigh/Durham, NC",646,3164,153.544895701643,0.237685597061368,485816.05
"ORD-SFO","DL",1846,55,"ORD","SFO","Delta",0,"Chicago, IL","San Francisco, CA",1855,9452,219.646690053074,0.118985205879238,2076100.51438166
"EUG-LAX","UA",748,54,"EUG","LAX","United",1,"Eugene, OR","Los Angeles, CA",776,1139,170.036869693317,0.227322018306573,193671.994580688
"LGA-MKC","UA",1104,54,"LGA","MKC","United",0,"New York City, NY","Kansas City, MO",1148,1986,223.77452827041,0.202694319085516,444416.213145034
"LGA-PSP","WN",2373,54,"LGA","PSP","Southwest",0,"New York City, NY","Palm Springs, CA",2381,295,360.799479231246,0.15204360692425,106435.846373218
"DFW-LGA","UA",1389,53,"DFW","LGA","United",0,"Dallas/Fort Worth, TX","New York City, NY",1428,13442,181.201159797649,0.130454398702411,2435705.99
"DFW-MDW","DL",797,53,"DFW","MDW","Delta",0,"Dallas/Fort Worth, TX","Chicago, IL",801,11432,146.73874779257,0.184113861722171,1677517.36476466
"DFW-PHX","DL",868,53,"DFW","PHX","Delta",0,"Dallas/Fort Worth, TX","Phoenix, AZ",879,7452,124.997768713417,0.1440066459832,931483.372452386
"DTW-MYR","WN",636,53,"DTW","MYR","Southwest",0,"Detroit, MI","Myrtle Beach, SC",636,704,189.745789012274,0.298342435553889,133581.035464641
"SAT-SFO","UA",1482,53,"SAT","SFO","United",1,"San Antonio, TX","San Francisco, CA",1482,935,253.677443569475,0.171172364081967,237188.409737459
"BUF-MDW","DL",468,52,"BUF","MDW","Delta",0,"Buffalo, NY","Chicago, IL",473,623,179.053413302104,0.382592763466034,111550.276487211
"BZN-LGA","WN",1894,52,"BZN","LGA","Southwest",0,"Bozeman, MT","New York City, NY",1931,350,255.64606456886,0.134976802834667,89476.1225991009
"CLE-CLT","WN",430,52,"CLE","CLT","Southwest",0,"Cleveland, OH","Charlotte, NC",430,947,143.431795142555,0.333562314285013,135829.91
"CLE-DFW","UA",1021,52,"CLE","DFW","United",0,"Cleveland, OH","Dallas/Fort Worth, TX",1023,1406,232.963635064143,0.228172022589758,327546.870900185
"CVG-HOU","DL",886,52,"CVG","HOU","Delta",0,"Cincinnati, OH","Houston, TX",886,1066,226.302236033099,0.255420130962866,241238.183611284
"BFI-SAN","DL",1056,51,"BFI","SAN","Delta",0,"Seattle, WA","San Diego, CA",1050,7730,147.08570197581,0.139285702628608,1136972.47627301
"BKL-LAX","DL",2062,50,"BKL","LAX","Delta",1,"Cleveland, OH","Los Angeles, CA",2073,2665,271.688931186738,0.131759908431978,724051.001612658
"CLT-JFK","DL",541,50,"CLT","JFK","Delta",1,"Charlotte, NC","New York City, NY",575,9280,170.692171038248,0.31551233093946,1584023.34723494
"CPS-MDW","UA",256,50,"CPS","MDW","United",0,"St. Louis, MO","Chicago, IL",258,1622,158.493837285131,0.619116551895043,257077.004076483
"DEN-PHL","DL",1558,50,"DEN","PHL","Delta",0,"Denver, CO","Philadelphia, PA",1558,4306,195.805900928072,0.125677728451908,843140.20939628
"DFW-HOU","DL",247,50,"DFW","HOU","Delta",0,"Dallas/Fort Worth, TX","Houston, TX",247,4652,163.010044867754,0.659959695820865,758322.72872479
"IAD-LAS","DL",2065,50,"IAD","LAS","Delta",0,"Washington, DC","Las Vegas, NV",2106,6702,278.824755349487,0.135024094600236,1868683.51035226
"BFI-MKC","DL",1502,49,"BFI","MKC","Delta",0,"Seattle, WA","Kansas City, MO",1489,1328,228.640476883685,0.15222401923015,303634.553301534
"BOS-DEN","DL",1754,49,"BOS","DEN","Delta",1,"Boston, MA","Denver, CO",1754,5532,238.008069065949,0.135694452147063,1316660.63807283
"CHS-DCA","WN",444,49,"CHS","DCA","Southwest",0,"Charleston, SC","Washington, DC",472,2749,154.344692615497,0.347623181566434,424293.56
"IAD-SMF","DL",2358,49,"IAD","SMF","Delta",0,"Washington, DC","Sacramento, CA",2395,1431,303.663487404669,0.128780104921403,434542.450476081
"MDW-SAT","DL",1036,49,"MDW","SAT","Delta",0,"Chicago, IL","San Antonio, TX",1041,1792,227.138316953631,0.219245479684972,407031.863980906
"ALB-MIA","WN",1225,48,"ALB","MIA","Southwest",0,"Albany, NY","Miami, FL",1225,962,207.023000835919,0.168998368029321,199156.126804154
"CLE-JFK","DL",425,48,"CLE","JFK","Delta",1,"Cleveland, OH","New York City, NY",459,2784,193.893548647102,0.456220114463769,539799.639433531
"CLT-CPS","DL",560,48,"CLT","CPS","Delta",0,"Charlotte, NC","St. Louis, MO",575,1026,218.875494449817,0.390849097231815,224566.257305512
"CLT-LAX","DL",2125,48,"CLT","LAX","Delta",1,"Charlotte, NC","Los Angeles, CA",2125,3739,267.228011620155,0.125754358409485,999165.53544776
"DEN-TUL","DL",541,48,"DEN","TUL","Delta",0,"Denver, CO","Tulsa, OK",541,858,167.989255316686,0.310516183579825,144134.781061716
"EYW-LGA","DL",1207,48,"EYW","LGA","Delta",1,"Key West, FL","New York City, NY",1233.75,1475,216.048252674727,0.178996066839045,318671.172695222
"IND-JFK","DL",665,48,"IND","JFK","Delta",1,"Indianapolis, IN","New York City, NY",701,2687,220.324395236323,0.331314880054621,592011.65
"LAS-MCO","DL",2039,48,"LAS","MCO","Delta",0,"Las Vegas, NV","Orlando, FL",2039,3785,234.904049999908,0.11520551741045,889111.829249651
"MDW-SLC","DL",1259,48,"MDW","SLC","Delta",1,"Chicago, IL","Salt Lake City, UT",1259,2940,206.330176870748,0.163884175433478,606610.72
"MDW-SMF","DL",1790,48,"MDW","SMF","Delta",0,"Chicago, IL","Sacramento, CA",1790,1608,249.898453312998,0.139608074476535,401836.7129273
"BOS-CMH","WN",640,47,"BOS","CMH","Southwest",0,"Boston, MA","Columbus, OH",640,919,200.351204225831,0.31304875660286,184122.756683538
"DFW-SEA","DL",1660,47,"DFW","SEA","Delta",1,"Dallas/Fort Worth, TX","Seattle, WA",1670,5146,210.944132215338,0.127074778442975,1085518.50438013
"HOU-IND","DL",861,47,"HOU","IND","Delta",0,"Houston, TX","Indianapolis, IN",861,1183,235.028176284022,0.272971168738702,278038.332543998
"IAD-PDX","DL",2327,47,"IAD","PDX","Delta",0,"Washington, DC","Portland, OR",2358,1857,286.446165100343,0.123096761968347,531930.528591337
"IAD-RSW","WN",891,47,"IAD","RSW","Southwest",0,"Washington, DC","Fort Myers, FL",919,3624,176.917395143488,0.19856048837653,641148.64
"IAD-SDF","OO",451,47,"IAD","SDF","Skywest",0,"Washington, DC","Louisville, KY",495,1300,177.332282825319,0.393197966353256,230531.967672914
"IND-SFO","DL",1943,47,"IND","SFO","Delta",0,"Indianapolis, IN","San Francisco, CA",1943,1113,305.652865535334,0.157309760954881,340191.639340826
"MKE-PHX","UA",1460,47,"MKE","PHX","United",0,"Milwaukee, WI","Phoenix, AZ",1460,2485,224.162725227707,0.153536113169662,557044.372190851
"CLE-LAX","DL",2052,46,"CLE","LAX","Delta",1,"Cleveland, OH","Los Angeles, CA",2073,2665,271.688931186738,0.132402013248898,724051.001612658
"DEN-OKC","AA",495,46,"DEN","OKC","American",0,"Denver, CO","Oklahoma City, OK",495,1335,163.725862388836,0.330759317957245,218574.026289096
"PDX-SFO","WN",550,46,"PDX","SFO","Southwest",0,"Portland, OR","San Francisco, CA",569,6920,149.138384393064,0.271160698896479,1032037.62
"SAT-TPA","DL",972,46,"SAT","TPA","Delta",0,"San Antonio, TX","Tampa, FL",972,534,214.292544629686,0.220465580894739,114432.218832252
"CLE-SFO","DL",2161,45,"CLE","SFO","Delta",0,"Cleveland, OH","San Francisco, CA",2187,1064,299.284576703366,0.138493557012201,318438.789612382
"DFW-SLC","OO",989,45,"DFW","SLC","Skywest",1,"Dallas/Fort Worth, TX","Salt Lake City, UT",999,4130,190.77791135437,0.192899809256188,787912.773893547
"DTW-SFO","WN",2079,45,"DTW","SFO","Southwest",0,"Detroit, MI","San Francisco, CA",2079,2876,252.093683164232,0.121257182859178,725021.43278033
"PHL-RDU","DL",337,45,"PHL","RDU","Delta",0,"Philadelphia, PA","Raleigh/Durham, NC",337,1246,205.176812861261,0.608833272585343,255650.308825131
"SEA-SFO","WN",679,45,"SEA","SFO","Southwest",0,"Seattle, WA","San Francisco, CA",696,13356,122.067626534891,0.179775591362136,1630335.22
"CPS-TPA","DL",852,44,"CPS","TPA","Delta",0,"St. Louis, MO","Tampa, FL",869,1775,198.469624557613,0.232945568729593,352283.583589764
"HOU-LGA","DL",1428,44,"HOU","LGA","Delta",1,"Houston, TX","New York City, NY",1465,11136,178.030684925725,0.124671347987202,1982549.70733288
"HOU-TPA","DL",781,44,"HOU","TPA","Delta",0,"Houston, TX","Tampa, FL",787,2776,131.285525105975,0.168099263900096,364448.617694187
"BFI-IAD","DL",2305,43,"BFI","IAD","Delta",0,"Seattle, WA","Washington, DC",2335,4993,244.513803773617,0.106079741333456,1220857.42224167
"BFI-PHL","DL",2377,43,"BFI","PHL","Delta",0,"Seattle, WA","Philadelphia, PA",2378,1676,280.513419219413,0.11801153522062,470140.490611737
"BOS-RIC","AA",474,43,"BOS","RIC","American",0,"Boston, MA","Richmond, VA",487,1376,203.002435078972,0.428275179491502,279331.350668666
"BOS-SAT","DL",1764,43,"BOS","SAT","Delta",1,"Boston, MA","San Antonio, TX",1764,636,254.824799574152,0.14445850315995,162068.572529161
"DFW-MCO","AS",985,43,"DFW","MCO","Alaska",0,"Dallas/Fort Worth, TX","Orlando, FL",985,8366,152.623455584721,0.154947670644387,1276847.82942178
"PBI-PHL","DL",951,43,"PBI","PHL","Delta",0,"West Palm Beach/Palm Beach, FL","Philadelphia, PA",951,2077,191.905100232811,0.201792955029244,398586.893183549
"CMH-IAD","DL",299,42,"CMH","IAD","Delta",0,"Columbus, OH","Washington, DC",337,1395,157.923728150324,0.528173003847237,220303.600769702
"CVG-IAH","WN",871,42,"CVG","IAH","Southwest",0,"Cincinnati, OH","Houston, TX",886,1066,155.829943714822,0.178909235034239,166114.72
"IAD-PBI","AA",859,42,"IAD","PBI","American",0,"Washington, DC","West Palm Beach/Palm Beach, FL",883,3124,194.728376771633,0.226691940362786,608331.449034581
"MCO-PHX","DL",1849,42,"MCO","PHX","Delta",0,"Orlando, FL","Phoenix, AZ",1849,3740,219.934969089213,0.118948063325697,822556.784393657
"OKC-ORD","DL",693,42,"OKC","ORD","Delta",0,"Oklahoma City, OK","Chicago, IL",693,616,190.632698186645,0.275083258566587,117429.742082973
"BDL-ORD","WN",783,41,"BDL","ORD","Southwest",0,"Hartford, CT","Chicago, IL",783,1395,198.362322580645,0.253336299592139,276715.44
"BNA-MCO","DL",616,41,"BNA","MCO","Delta",0,"Nashville, TN","Orlando, FL",616,3730,153.589582977765,0.249333738600268,572889.144507064
"GRR-TPA","DL",1041,41,"GRR","TPA","Delta",0,"Grand Rapids, MI","Tampa, FL",1044,1392,187.016623642842,0.179650935295717,260327.140110836
"IAD-ORD","DL",588,41,"IAD","ORD","Delta",0,"Washington, DC","Chicago, IL",621,10719,170.361312130136,0.2897301226703,1826102.90472293
"MCO-PDX","DL",2534,41,"MCO","PDX","Delta",0,"Orlando, FL","Portland, OR",2534,1857,216.593656868167,0.0854750027104054,402214.420804187
"PHX-SEA","OO",1107,41,"PHX","SEA","Skywest",1,"Phoenix, AZ","Seattle, WA",1107,11004,145.28494546223,0.131242046488013,1598715.53986638
"BOI-SFO","WN",522,40,"BOI","SFO","Southwest",0,"Boise, ID","San Francisco, CA",523,2012,131.471674950298,0.251861446264939,264521.01
"HOU-PDX","DL",1843,40,"HOU","PDX","Delta",0,"Houston, TX","Portland, OR",1843,1131,249.48183835196,0.135367248156245,282163.959176067
"BOS-PHX","DL",2300,39,"BOS","PHX","Delta",1,"Boston, MA","Phoenix, AZ",2300,3682,285.187449163002,0.123994543114349,1050060.18781817
"DTW-IAD","WN",383,39,"DTW","IAD","Southwest",0,"Detroit, MI","Washington, DC",409,4132,125.827855759923,0.328532260469772,519920.7
"PHL-SEA","WN",2378,39,"PHL","SEA","Southwest",0,"Philadelphia, PA","Seattle, WA",2378,1676,280.513419219413,0.117961908839114,470140.490611737
"AUS-IND","AA",919,38,"AUS","IND","American",0,"Austin, TX","Indianapolis, IN",919,607,202.644949544107,0.22050592986301,123005.484373273
"HOU-SMF","DL",1624,38,"HOU","SMF","Delta",0,"Houston, TX","Sacramento, CA",1624,1152,226.025886683445,0.139178501652367,260381.821459328
"LGA-MYR","WN",563,38,"LGA","MYR","Southwest",0,"New York City, NY","Myrtle Beach, SC",601,2203,146.472221544992,0.260163803809932,322678.304063617
"BOS-IAH","DL",1597,37,"BOS","IAH","Delta",1,"Boston, MA","Houston, TX",1609,3271,239.642075105397,0.150057655044081,783869.227669755
"BOS-MYR","WN",738,37,"BOS","MYR","Southwest",0,"Boston, MA","Myrtle Beach, SC",756,730,200.01197020875,0.271018929822155,146008.738252388
"AUS-STL","AA",721,36,"AUS","STL","American",0,"Austin, TX","St. Louis, MO",721,674,162.856884272997,0.225876399823852,109765.54
"JFK-MKE","B6",745,36,"JFK","MKE","Jetblue",1,"New York City, NY","Milwaukee, WI",777,1053,240.477930641006,0.322789168645645,253223.260964979
"MIA-RIC","DL",825,36,"MIA","RIC","Delta",0,"Miami, FL","Richmond, VA",825,1757,151.473148753909,0.183603816671405,266138.322360619
"ELP-PHX","AA",347,35,"ELP","PHX","American",1,"El Paso, TX","Phoenix, AZ",347,551,159.317591772897,0.459128506550135,87783.9930668661
"FAT-SEA","WN",748,35,"FAT","SEA","Southwest",0,"Fresno, CA","Seattle, WA",748,952,177.367463127855,0.237122276908897,168853.824897718
"LGA-PIT","WN",335,35,"LGA","PIT","Southwest",0,"New York City, NY","Pittsburgh, PA",375,2433,191.223370957066,0.570816032707661,465246.461538543
"LGA-SEA","WN",2413,34,"LGA","SEA","Southwest",0,"New York City, NY","Seattle, WA",2441.5,7118,281.517447681664,0.116666990336371,2003841.19259808
"ATL-CLT","B6",226,33,"ATL","CLT","Jetblue",0,"Atlanta, GA","Charlotte, NC",226,560,181.943020833337,0.805057614306801,101888.091666669
"CHS-MIA","WN",489,33,"CHS","MIA","Southwest",0,"Charleston, SC","Miami, FL",489,884,182.131211245907,0.372456464715557,161003.990741382
"HOU-SLC","UA",1214,32,"HOU","SLC","United",0,"Houston, TX","Salt Lake City, UT",1214,2417,239.970711625983,0.197669449444796,580009.21
"CLT-LGA","WN",544,31,"CLT","LGA","Southwest",0,"Charlotte, NC","New York City, NY",575,9280,170.692171038248,0.313772373232074,1584023.34723494
"COS-LAX","UA",833,30,"COS","LAX","United",1,"Colorado Springs, CO","Los Angeles, CA",833,522,222.876626037649,0.267558974835113,116341.598791653
"IAD-SAT","WN",1362,30,"IAD","SAT","Southwest",0,"Washington, DC","San Antonio, TX",1407,2498,221.860300240192,0.162893025139642,554207.03
"SEA-TPA","UA",2520,30,"SEA","TPA","United",0,"Seattle, WA","Tampa, FL",2520,2132,228.824687025107,0.0908034472321852,487854.232737527
"LGA-PSP","UA",2373,29,"LGA","PSP","United",0,"New York City, NY","Palm Springs, CA",2381,295,360.799479231246,0.15204360692425,106435.846373218
"BOI-SEA","DL",399,28,"BOI","SEA","Delta",1,"Boise, ID","Seattle, WA",399,2607,125.214790197747,0.313821529317663,326434.958045528
"DFW-JAX","OO",918,28,"DFW","JAX","Skywest",0,"Dallas/Fort Worth, TX","Jacksonville, FL",918,1442,251.725521538762,0.274210807776429,362988.202058895
"DTW-SEA","WN",1927,28,"DTW","SEA","Southwest",0,"Detroit, MI","Seattle, WA",1927,1832,214.18715608062,0.111150573990981,392390.869939695
"MIA-TLH","B6",402,28,"MIA","TLH","Jetblue",0,"Miami, FL","Tallahassee, FL",402,293,187.045342571209,0.465286921818927,54804.2853733641
"DCA-DTW","WN",405,27,"DCA","DTW","Southwest",0,"Washington, DC","Detroit, MI",409,4132,125.827855759923,0.310686063604747,519920.7
"IAD-STL","OO",696,27,"IAD","STL","Skywest",0,"Washington, DC","St. Louis, MO",738,2988,194.500959859525,0.279455402097018,581168.86806026
"LAS-PDX","UA",763,27,"LAS","PDX","United",0,"Las Vegas, NV","Portland, OR",763,5069,151.827722514404,0.198987840779035,769614.725425513
"MCI-ORD","WN",403,27,"MCI","ORD","Southwest",0,"Kansas City, MO","Chicago, IL",405,2889,159.966192454136,0.396938442814234,462142.33
"GRR-IAD","WN",501,26,"GRR","IAD","Southwest",0,"Grand Rapids, MI","Washington, DC",528,264,153.61,0.306606786427146,40553.04
"BOS-LAS","AA",2381,25,"BOS","LAS","American",0,"Boston, MA","Las Vegas, NV",2381,3733,219.516731851058,0.0921951834737749,819455.96
"LGA-SAT","UA",1586,25,"LGA","SAT","United",0,"New York City, NY","San Antonio, TX",1624,1801,307.218249069079,0.193706336109129,553300.06657341
"ALB-IAD","OO",325,24,"ALB","IAD","Skywest",0,"Albany, NY","Washington, DC",325,542,196.732033315457,0.605329333278329,106628.762056978
"CLE-DCA","WN",310,24,"CLE","DCA","Southwest",0,"Cleveland, OH","Washington, DC",314,1292,145.665108359133,0.469887446319784,188199.32
"CVG-DCA","WN",411,24,"CVG","DCA","Southwest",0,"Cincinnati, OH","Washington, DC",430,1589,128.895512901196,0.313614386620914,204814.97
"LAX-MIA","UA",2342,24,"LAX","MIA","United",1,"Los Angeles, CA","Miami, FL",2343,14156,203.873563734043,0.0870510519786689,2886034.16821911
"BDL-MIA","DL",1194,23,"BDL","MIA","Delta",0,"Hartford, CT","Miami, FL",1194,3370,149.238458745099,0.12499033395737,502933.605970984
"DEN-GRR","DL",1015,23,"DEN","GRR","Delta",0,"Denver, CO","Grand Rapids, MI",1015,1208,182.680828549421,0.179981111871351,220678.440887701
"GEG-SFO","WN",733,23,"GEG","SFO","Southwest",0,"Spokane, WA","San Francisco, CA",742,1381,133.346459087618,0.181918770924444,184151.46
"IAH-ORD","B6",925,22,"IAH","ORD","Jetblue",0,"Houston, TX","Chicago, IL",945,8946,135.719926823704,0.146724245214815,1214150.46536485
"ORD-PBI","WN",1143,22,"ORD","PBI","Southwest",0,"Chicago, IL","West Palm Beach/Palm Beach, FL",1143,1628,208.287223819309,0.182228542274111,339091.600377835
"DCA-PIT","AA",204,21,"DCA","PIT","American",1,"Washington, DC","Pittsburgh, PA",210,252,142.52,0.698627450980392,35915.04
"MCI-PDX","AS",1482,21,"MCI","PDX","Alaska",1,"Kansas City, MO","Portland, OR",1482,289,253.84,0.171282051282051,73359.76
"DCA-DFW","UA",1192,20,"DCA","DFW","United",0,"Washington, DC","Dallas/Fort Worth, TX",1217,9154,193.185416073341,0.16206830207495,1768419.29873536
"DCA-PDX","WN",2350,20,"DCA","PDX","Southwest",0,"Washington, DC","Portland, OR",2358,1857,256.09099084545,0.108974889721468,475560.97
"DTW-PHL","WN",453,20,"DTW","PHL","Southwest",0,"Detroit, MI","Philadelphia, PA",453,1501,173.359344079071,0.38269170878382,260212.375462685
"IAD-JFK","AA",228,20,"IAD","JFK","American",1,"Washington, DC","New York City, NY",249,3727,169.616812449691,0.743933387937243,632161.86
"IAD-LGA","DL",229,20,"IAD","LGA","Delta",1,"Washington, DC","New York City, NY",249,3727,184.239079820566,0.804537466465354,686659.05049125
"CHS-LGA","WN",641,19,"CHS","LGA","Southwest",0,"Charleston, SC","New York City, NY",674.25,4873,175.571218517798,0.273902056970043,855558.547837229
"DCA-MYR","WN",372,18,"DCA","MYR","Southwest",0,"Washington, DC","Myrtle Beach, SC",399,955,148.510061695726,0.399220595956252,141827.108919418
"DCA-SAV","WN",519,17,"DCA","SAV","Southwest",0,"Washington, DC","Savannah, GA",549,1314,143.513120243531,0.276518536114704,188576.24
"BNA-SAN","DL",1751,16,"BNA","SAN","Delta",0,"Nashville, TN","San Diego, CA",1751,1215,273.398286671428,0.156138370457697,332178.918305785
"CMH-IAD","WN",299,16,"CMH","IAD","Southwest",0,"Columbus, OH","Washington, DC",337,1395,157.923728150324,0.528173003847237,220303.600769702
"DCA-RDU","AA",227,16,"DCA","RDU","American",1,"Washington, DC","Raleigh/Durham, NC",255,1549,147.446455777921,0.649543858052516,228394.56
"DFW-MEM","DL",431,16,"DFW","MEM","Delta",0,"Dallas/Fort Worth, TX","Memphis, TN",431,1870,204.296886483803,0.474006697178197,382035.177724711
"AUS-CVG","WN",958,15,"AUS","CVG","Southwest",0,"Austin, TX","Cincinnati, OH",958,291,184.345780768152,0.192427746104543,53644.6222035324
"BOI-SMF","DL",437,15,"BOI","SMF","Delta",0,"Boise, ID","Sacramento, CA",437,865,165.653615404416,0.379070058133675,143290.37732482
"ORD-PHL","WN",678,15,"ORD","PHL","Southwest",0,"Chicago, IL","Philadelphia, PA",678,5295,167.738279508971,0.247401592196122,888174.19
"ABQ-IAH","AA",744,14,"ABQ","IAH","American",0,"Albuquerque, NM","Houston, TX",759,911,226.440086795113,0.304354955369775,206286.919070348
"CLT-PHL","WN",449,14,"CLT","PHL","Southwest",0,"Charlotte, NC","Philadelphia, PA",449,2415,161.739089622076,0.360220689581461,390599.901437313
"CVG-IAH","DL",871,14,"CVG","IAH","Delta",0,"Cincinnati, OH","Houston, TX",886,1066,226.302236033099,0.259818870302065,241238.183611284
"CVG-LAX","WN",1900,13,"CVG","LAX","Southwest",1,"Cincinnati, OH","Los Angeles, CA",1900,1588,240.244793125217,0.12644462796064,381508.731482844
"CVG-LGA","DL",585,13,"CVG","LGA","Delta",1,"Cincinnati, OH","New York City, NY",626,2474,218.606135812449,0.373685702243503,540831.58
"LGA-PHX","UA",2149,13,"LGA","PHX","United",0,"New York City, NY","Phoenix, AZ",2189,9228,245.042930212397,0.11402649149018,2261256.16
"COS-LAX","DL",833,12,"COS","LAX","Delta",1,"Colorado Springs, CO","Los Angeles, CA",833,522,222.876626037649,0.267558974835113,116341.598791653
"CVG-PHL","WN",507,12,"CVG","PHL","Southwest",0,"Cincinnati, OH","Philadelphia, PA",507,261,236.219084507042,0.465915354057283,61653.181056338
